source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
"If a mal lands on a station occupied by the opponent 's team , the opponent 's mal is removed from the course and returned to the starting position , and the current player is allowed to cast again .","If a mal lands on a station occupied by the opponent's team, the opponent's mal is removed from the course and returned to the starting position, and the current player is allowed to cast again.","When a mal arrives the circle that is already occupied by a mal of opposite team , the mal of opposite team is captured by new mal , and should restart from the start point . If a mal lands on circle that another mal of the own team exist , two mals can make a group , and move together .",3271,0.931671497,0.999944866,-0.380898327,0.829604439,0.999454319,-4.349332333
The name derives from the Greek currency drachma .,The name derives from the Greek currency drachma.,It had the name of the sovereign and a religious verse on it .,3272,0.951660041,0.999924898,-0.35698092,0.753226696,0.000262684,-5.073901653
"His poems have appeared in literary journals in the U.S. and abroad and in the anthologies Twentieth-Century American Poetry , Contemporary American Poetry , and Writing Poems .","His poems have been published in literary journals in the U.S. and abroad and in the anthologies Twentieth-Century American Poetry, Contemporary American Poetry, and Writing Poems.","His poems have appeared in literary journals in the U.S. and in the Twentieth-Century American Poetry , Contemporary American Poetry , and Writing Poems .",3273,0.974065185,0.997774959,-0.428174347,0.860887046,0.936197877,-1.03307271
"Henriette Bordvik - Live Female Vocals -LRB- 2003-2005 -RRB- , Female Vocals on '' An Elixir for Existence -LRB-/O2004/O-RRB- '' & '' Sirenian Shores -LRB-/O2004/O-RRB- ''",Henriette Bordvik - Live Female Vocals,Henriette Bordvik - Female Vocals -LRB- 2002-2005 -RRB-,3274,0.180071976,0.999780297,-1.006329298,0.846430907,0.999650478,-2.228777885
Camiran is a commune in the Gironde department in Aquitaine in south-western France .,It is found in the region Aquitaine in the Gironde department in the southwest of France.,Camiran is a commune . It is found in the region Aquitaine in the Gironde department in the southwest of France .,3275,0.875631392,0.999791265,-2.526779175,0.967742145,0.999790907,-3.2502985
Steve Fisk -- production on Fopp,Steve Fisk -- production on Fopp,Steve Fisk -- producer -LRB- Fopp -RRB-,3276,1.0,0.999901891,-0.823174655,0.922930121,0.725609601,-5.78447628
"Bujold appeared in a variety of roles for Canadian and U.S. television , notably for NBC 's Hallmark Hall of Fame in George Bernard Shaw 's classics Saint Joan in 1967 , which earned her an Emmy Award nomination , and Caesar and Cleopatra in 1976 , opposite Sir Alec Guinness . She also appeared in Jean Anouilh 's Antigone for PBS 's Great Performances in 1974 .",She also appeared in Jean Anouilh's Antigone for PBS's Great Performances in 1974.,"She made notable appearances on American television -LRB- Hallmark Hall of Fame , NBC -RRB- in George Bernard Shaw 's classic plays ; Saint Joan in 1967 , and Caesar and Cleopatra in 1976 , the later opposite Sir Alec Guinness , as well as in Jean Anouilh 's Antigone in 1974 -LRB- Great Performances , PBS -RRB- .",3277,0.186788449,0.9998281,-0.930775464,0.675107755,0.0,-2.88432312
\* \* \* \* \* \* \* \* \* \* \* \* \* \* \* \* \* \* \* \* \* \*,* *,ORGANIZATION@1 - English football club,3278,0.032240078,0.607420206,-5.158338547,0.110690992,0.042948149,-6.640034199
"In NUMBER@1 , ORGANIZATION@1 ranked PERSON@1 as the 6th best place to live in the LOCATION@1 , the highest of any city in LOCATION@2 .","In NUMBER@1, ORGANIZATION@1 ranked PERSON@1 as the 6th best place to live in the LOCATION@1, the highest of any city in LOCATION@2.","In NUMBER@1 , ORGANIZATION@1 said PERSON@1 was a very good place to live .",3279,0.944176725,0.999929786,-0.350409418,0.858024799,0.893820047,-2.195948124
"Kim Yoon-ok -LRB- born March 26 , 1947 -RRB- is the current First Lady of the Republic of Korea .","Kim Yoon-ok -LRB- born March 26, 1947 -RRB- is the current First Lady of Korea.","Kim Yoon-ok , also called Kim Yun-ok , -LRB- ê ì ì , 1947 March 26 - -RRB- is the wife of Lee Myung-bak -- The 17th Korean President , so she is the first lady of the Republic of Korea .",3280,0.779229763,0.999598801,-0.424806774,0.919375386,0.999499023,-3.060979128
CH-4932 PERSON@1,PERSON@2,CH-4935 Leimiswil,3281,0.408058643,0.270407766,-4.850891113,0.900409162,0.440186501,-7.445225239
The 2nd century is the time from NUMBER@1 to NUMBER@2 .,The 2nd century is the time from NUMBER@1 to NUMBER@2.,"This category is for articles and events specifically related to the 2nd century , which began in the year NUMBER@1 and ended in the year NUMBER@2 .",3282,0.946470198,0.999907792,-0.246388361,0.901928167,0.942594826,-2.64269042
"Leo -LRB- â -RRB- is the fifth astrological sign of the Zodiac , originating from the constellation of Leo .",Leo -LRB- â -RRB- is the fifth sign of the Zodiac zodiac.,"Leo -LRB- â -RRB- is the fifth astrological sign of the Zodiac , starting from the constellation of Leo .",3283,0.465002318,0.836490989,-0.896783471,0.522607214,0.91464746,-0.953833342
"In NUMBER@1 , the ORGANIZATION@1 , an organization subordinate to the ORGANIZATION@2 which was at that time the rule-making body for Formula One , was dissolved and replaced by the FÃ dÃ ration ORGANIZATION@3 , or FISA , which would serve the same function .","In NUMBER@1, the ORGANIZATION@1 was dissolved and replaced by the F d ration ORGANIZATION@3, which would serve the same function.","They were the rule-making group for Formula One . In NUMBER@1 they were replaced by the FÃ dÃ ration ORGANIZATION@3 , or FISA .",3284,0.420426965,0.898763537,-1.107200146,0.42682647,0.899625659,-1.740674853
"This proved to be explosively popular , beginning -LRB- or fueling -RRB- a vogue for madrigal composing and singing in England which lasted into the first two decades of the 17th century .","This proved to be very popular, beginning a vogue for madrigal composing and singing in England which lasted into the first two decades of the 17th century.",Musica transalpina was a collection of Italian madrigals .,3285,0.778374226,0.951583982,-0.58940649,0.681771508,0.004178587,-3.587351561
"Unlike a solar eclipse , which can only be viewed from a certain relatively small area of the world , a lunar eclipse may be viewed from anywhere on the night side of the Earth . A lunar eclipse lasts for a few hours , whereas a total solar eclipse lasts for only a few minutes at any given place .","Unlike a solar eclipse, which can only be seen from a small area of the world, a lunar eclipse may be seen from anywhere on the night side of the Earth. A moon lasts for a few hours, whereas a total solar eclipse lasts for only a few minutes at any given place.",A Lunar eclipse is an astronomical phenomenon .,3286,0.837772973,0.99792701,-0.638409853,0.525484013,0.992751896,-3.425502062
Tamil Nadu government placed a statue of Theeran Chinnamalai in Chennai .,The Tamil Nadu government placed a statue of Chinnamalai in Chennai.,Tamil Nadu government placed a statue of Chinnamalai in Chennai .,3287,0.873218046,0.989284337,-1.052741528,0.963023782,0.997188091,-1.458729148
"There is some evidence that Haydn himself was not happy with van Swieten 's libretto , at least one particular aspect of tone-painting it required , namely the portrayal of the croaking of frogs , which is found during the serene movement that concludes Part II , '' Summer '' .","There is some evidence that Haydn himself was not happy with van Swieten's libretto. At least one particular aspect of tone-painting it required, namely the portrayal of the croaking of frogs, which is found during the serene movement that concludes Part II, '' Summer ''.",One problem was that Haydn was not very happy about the libretto .,3288,0.942483216,0.999818027,-0.607667029,0.78043713,0.973253787,-2.63054657
The undergraduate program was ranked 19th among national universities by ORGANIZATION@1 Report for NUMBER@1 .,The undergraduate program was ranked 19th among national universities by ORGANIZATION@1 Report for NUMBER@1.,The undergraduate program was ranked 20th among national universities by ORGANIZATION@1 Report for NUMBER@2 .,3289,0.969319136,0.999899268,-0.289768249,0.986488305,0.73034817,-1.328854799
PERSON@1 -LRB-/O1969/O-RRB- .,PERSON@1 -LRB-/O1969/O-RRB-,PERSON@1 .,3290,0.89787239,0.972488225,-0.59097445,0.765023632,0.675601959,-6.923763752
"The church -LRB- First Christian Church of North Hollywood -RRB- , has noted that when the cast was on set , they often went into the church office to observe how church staff really act .","The church -LRB- First Christian Church of North Hollywood -RRB-, has noted that when the cast was on set, they often went into the church office to see how the church staff really act.",Cast,3291,0.946434922,0.967283428,-0.697644293,0.741407239,0.0,-5.464121342
"In the presidential election of 1928 , Hoover easily won the Republican nomination , despite having no previous elected office experience .","In the 1928 presidential election, Hoover easily won the Republican nomination, despite having no previous elected office experience.","In the presidential election of 1928 , Hoover easily won the Republican nomination .",3292,0.917870875,0.99946028,-0.668783367,0.704232184,0.99765867,-1.370235562
Many preserved historical buildings are the evidence of the 770 years of its existence .,Many preserved historical buildings are the evidence of its existence.,A system of old roads with trees and small forests create a nice landscape .,3293,0.738746957,0.997916043,-1.119880915,0.83073083,0.000129655,-5.599407196
Cape May is at a crossroads for bird migration .,Cape May is at a crossroads for bird migration.,Bird migration,3294,0.950779895,0.999899924,-0.320331037,0.817169576,0.984422863,-5.965623856
In the Murree hills it was the Dhund Abbasi and Tanoli tribes who rose up against the British .,In the Murree hills it was the Dhund Abbasi and Tanoli tribes who rose up against the British.,"Several of the table-servants supported the hill-men , and for some hours the danger to Murree became imminent .",3295,0.976535201,0.999912083,-0.204428956,0.823455856,0.007323648,-5.510042667
Non-aggression treaty reaffirmed the German-Soviet Treaty of Rapallo signed in 1922 Crozier 1997 : 67 .,The non-aggression treaty reaffirmed the Treaty of Rapallo signed in 1922 Crozier 1997 : 67.,Each promised to stay neutral if another country attacked them for the next five years .,3296,0.840052628,0.995443344,-0.925601065,0.773433077,0.000773954,-4.33171463
A few confessions are shared by many denominations .,A few confessions are shared by many denominations.,"Some of them are used by many denominations . Different denominations use different confessions , usually based on historical reasons .",3297,0.949276813,0.999914527,-0.469808787,0.90137103,0.992672026,-4.278670788
"Pascal Duquenne -LRB- b. 8 August 1970 in Vilvoorde , Belgium -RRB- is a Belgian actor .",Pascal Duquenne -LRB- born 8 August 1970 -RRB- is a Belgian actor.,Pascal Duquenne is a Belgian actor .,3298,0.685788631,0.999834597,-0.695103347,0.639256239,0.996826887,-1.725036144
"Peter Grimes is an opera by Benjamin Britten , with a libretto adapted by Montagu Slater from the Peter Grimes section of George Crabbe 's poem The Borough .","Peter Grimes is an opera by Benjamin Britten, with a libretto by Montagu Slater.","The poem , called '' The Borough '' , was about the story of Peter Grimes .",3299,0.455396434,0.997574687,-0.639617145,0.761482262,0.990623653,-4.45700264
"The most important festivals of LOCATION@1 are held on the eleventh -LRB- ekadashi -RRB- day of Hindu lunar months : PERSON@1 in the month of LOCATION@2 , and PERSON@2 in the month of PERSON@3 .",The most important festivals of LOCATION@1 are held on the eleventh -LRB- ekadashi -RRB- day of Hindu lunar months.,"The two most important festivals associated with LOCATION@1 are PERSON@1 in the Hindu month of LOCATION@2 , and PERSON@2 in the Hindu month of PERSON@3 .",3300,0.551215278,0.991810143,-0.241955593,0.858038715,0.999769092,-1.527763844
