source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
simplify: He theorized that personality is developed by a person 's childhood experiences .,"[""He said that personality is developed by a person's childhood experiences.""]",He theorised that personality is developed by a person 's childhood experiences .,3251,0.821630001,0.715236843,-1.507603645,0.960821593,0.890322208,-1.484562874
simplify: Light from a scene passes through this single point and projects an inverted image on the opposite side of the box .,['Light from a scene passes through this single point and projects an inverted image on the other side of the box.'],This type of photography is called Solargraphy .,3252,0.90658347,0.9391343,-1.153356075,0.78074683,0.001230078,-5.0613451
simplify: 1149 & ndash ; Raymond of Poitiers is defeated and killed at the Battle of Inab by Nur ad-Din Zangi .,['1149 - Raymond of Poitiers defeated and killed at the Battle of Inab by Nur ad-Din Zangi'],Events,3253,0.785457684,0.835520983,-1.219150543,0.517671991,0.0,-7.798238754
"simplify: Finntroll 's lyrics are in Swedish , one of LOCATION@1 's two national languages , because '' Swedish just sounds damn trollish '' , according to the band 's first vocalist , PERSON@1 -LRB- whose first language is Swedish -RRB- .","[""Finntroll's lyrics are in Swedish, one of LOCATION@1's two national languages, because '' Swedish just sounds damn trollish ''.""]","Finntroll 's lyrics are in Swedish , one of LOCATION@1 's two national languages , because they say '' Swedish just sounds damn trollish '' .",3254,0.493556563,0.999125183,-1.27667737,0.516043816,0.957464159,-1.767993331
"simplify: Common triggers include insect bites or stings , foods , medication and latex rubber .","['Common triggers include insect bites, foods, medication and latex rubber.']",foods,3255,0.753387218,0.993681848,-1.527945757,0.742771872,0.0,-5.648375511
"simplify: In 1889 the Margherita pizza , whose red tomatoes , green basil , and white cheese represent the Italian flag , was named after her .","['In 1889 the Margherita pizza, whose red tomatoes, green basil, and white cheese represent the Italian flag, was named after her.']","In 1889 the pizza Margherita was named after her . Red sauce , green basil and white cheese .",3256,0.877217036,0.999909639,-0.751713872,0.894122991,0.998484433,-2.540625334
simplify: The LOCATION@1 national football team represents LOCATION@1 in international football competitions and is controlled by the ORGANIZATION@1 .,['LOCATION@1 national football team is the national football team of LOCATION@2.'],LOCATION@1 national football team is the national football team of LOCATION@1 .,3257,0.471080163,0.68922019,-1.845734,0.481388842,0.907150149,-1.478805304
simplify: ThÃ lus is a commune in the Pas-de-Calais department in the Nord-Pas-de-Calais region of France .,['Th lus is a commune. It is found in the region Nord-Pas-de-Calais in the Pas-de-Calais department in the north of France.'],ThÃ lus is a commune . It is found in the region Nord-Pas-de-Calais in the Pas-de-Calais department in the north of France .,3258,0.881815076,0.999095619,-1.743806362,0.976027131,0.996747315,-2.267337084
"simplify: For example , in order to perform digital filters fast enough , the ORGANIZATION@1 instruction in a typical digital signal processor -LRB- DSP -RRB- must be implemented using a kind of ORGANIZATION@2 architecture that can fetch an instruction and two data words simultaneously , and it requires a single-cycle multiply-accumulate multiplier .","['For example, in order to perform digital filters fast enough, the ORGANIZATION@1 instruction in a typical digital signal processor -LRB- DSP -RRB- must be implemented using a kind of ORGANIZATION@2 architecture that can fetch an instruction and two data words simultaneously, and it requires a single cycle multiplier.']",digital signal processor,3259,0.85108891,0.0,-0.686460853,0.714246983,0.131415993,-4.417032719
"simplify: The first named appearance of Wario occurred in the 1992 game ' where he was designed by Hiroji Kiyotake who was also responsible for designing Samus Aran , another popular Nintendo character .","[""The first named appearance of Wario occurred in the 1992 game'where he was designed by Hiroji Kiyotake who was also responsible for designing Samus Aran, another popular Nintendo character.""]",Wario is a character from Nintendos popular video game series Mario .,3260,0.907939612,0.999941349,-0.924887538,0.382632626,0.02293626,-2.777448654
"simplify: Nicolas , p4 After he won the battle , Achaius is said to have established the Order of the Thistle , dedicating it to the saint , in 786 .","['After he won the battle, Achaius is said to have set up the Order of the Thistle, dedicating it to the saint, in 786.']","After he won the battle , Achaius established the Order of the Thistle .",3261,0.740487776,0.728877008,-0.965268254,0.746921124,0.989240468,-1.078816414
"simplify: Gabriele Oriali -LRB- born November 25 , 1952 -RRB- is a former football player from Italy , who mainly played defensive midfield but could also play as defender .",['Gabriele Oriali -LRB- born 25 November 1952 -RRB- is a former Italian football player.'],"Gabriele Oriali -LRB- born 25 November , 1952 -RRB- is a former Italian football player . He has played for Italy national team .",3262,0.464217201,0.999857008,-1.259430647,0.486590058,0.999856293,-2.234716892
simplify: PERSON@1 is a municipality in the district of DelÃ mont in the canton of LOCATION@1 in LOCATION@2 .,['PERSON@1 is a municipality in the district of Del mont in the canton of LOCATION@1 in LOCATION@2.'],PERSON@1 is a municipality of the district of DelÃ mont in the canton of LOCATION@1 in LOCATION@2 .,3263,0.851929585,0.906952679,-0.908429086,0.977299431,0.906617343,-1.318470478
"simplify: King Juan Carlos of Spain and Grand Duke Henri of Luxembourg are members of this family , both through the Bourbon branch of the dynasty .","['King Juan Carlos of Spain and Grand Duke Henri of Luxembourg are members of this family, both through the Bourbon branch of the dynasty.']","King Juan Carlos of Spain and the grand duke of Luxembourg are members of this family , both through the Bourbon branch of the dynasty .",3264,0.921077591,0.999952495,-0.837961793,0.964151908,0.991182327,-1.496431112
"simplify: In 1692 , he composed The Fairy-Queen -LRB- an adaptation of Shakespeare 's A Midsummer Night 's Dream -RRB- , the score of which -LRB- his longest for theater -RRB- was rediscovered in 1901 and published by the Purcell Society .","[""In 1692, he composed The Fairy-Queen -LRB- an adaptation of Shakespeare's A Midsummer Night's Dream -RRB-.""]","In 1692 , he composed songs and music for The Fairy-Queen -LRB- an adaptation of Shakespeare 's A Midsummer Night 's Dream -RRB- . Purcellâ s music for this was lost for many years , and was rediscovered and published in 1901 .",3265,0.384933634,0.996113598,-1.050617337,0.763750421,0.999937177,-2.069349766
simplify: 4-1-1 is the telephone number for local directory assistance in the LOCATION@1 and LOCATION@2 .,['4-1-1 is the telephone number for local directory assistance in the LOCATION@1 and LOCATION@2.'],4-1-1 is a telephone number in the LOCATION@1 and LOCATION@2 .,3266,0.900904632,0.999911487,-0.715278089,0.750862467,0.987650633,-1.634370089
simplify: IAUC 7900 : Satellites of Jupiter 2002 May 16 -LRB- discovery -RRB- MPEC 2002-J54 : Eleven New Satellites of Jupiter 2002 May 15 -LRB- discovery and ephemeris -RRB-,['IAUC 7900 : Satellites of Jupiter 2002 May 16 -LRB- discovery -RRB- MPEC 2002-J54 : Eleven New Satellites of Jupiter 2002 May 15 -LRB- discovery and ephemeris -RRB-'],IAUC 2002 May 16 -LRB- discovery -RRB- MPEC 2002 May 15 -LRB- discovery and ephemeris -RRB-,3267,0.965517184,0.999816656,-0.405023992,0.87849611,0.995157897,-1.514534116
"simplify: On his election , he became the first out gay Conservative MP to be open about his homosexuality at the time he was initially elected -LRB- he is not the first out gay Conservative MP ; that distinction goes to PERSON@1 , who voluntarily came out in 2002Tory MP says '' I 'm gay '' , ORGANIZATION@1 .","[""On his election, he became the first out gay Conservative MP to be open about his homosexuality at the time he was initially elected -LRB- he is not the first out gay Conservative MP ; that distinction goes to PERSON@1, who voluntarily came out in 2002Tory MP says '' I'm gay '', ORGANIZATION@1.""]",He was first in the NUMBER@1 general election .,3268,0.840799628,0.0,-0.845215797,0.347164085,0.995439708,-4.442223072
"simplify: Any attempt otherwise to copy , modify , sublicense , or distribute it is void , and will automatically terminate your rights under this License .","['Any attempt to copy, modify, sublicense, or distribute it is void.']","Any other attempt to copy , modify , sublicense or distribute the Document is void , and will automatically terminate your rights under this License .",3269,0.417026144,0.987544179,-1.647955179,0.91214245,0.999636114,-1.372983575
"simplify: PERSON@1 is largely credited , along with his brother PERSON@2 , as founding the Methodist movement which began when he took to open-air preaching in a similar manner to PERSON@3 .",['PERSON@1 and his brother PERSON@2 were the founding members of the Methodist movement.'],"At the age of five , PERSON@4 was rescued from the burning rectory .",3270,0.453701217,0.999512851,-1.229066133,0.696906035,0.000187468,-4.397886753
"simplify: If a mal lands on a station occupied by the opponent 's team , the opponent 's mal is removed from the course and returned to the starting position , and the current player is allowed to cast again .","[""If a mal lands on a station occupied by the opponent's team, the opponent's mal is removed from the course and returned to the starting position. The current player is allowed to cast again.""]","When a mal arrives the circle that is already occupied by a mal of opposite team , the mal of opposite team is captured by new mal , and should restart from the start point . If a mal lands on circle that another mal of the own team exist , two mals can make a group , and move together .",3271,0.887093913,0.998209178,-0.570946991,0.829604439,0.999454319,-4.349332333
simplify: The name derives from the Greek currency drachma .,['The name comes from the Greek currency drachma.'],It had the name of the sovereign and a religious verse on it .,3272,0.825419423,0.514826596,-1.863533139,0.753226696,0.000262684,-5.073901653
"simplify: His poems have appeared in literary journals in the U.S. and abroad and in the anthologies Twentieth-Century American Poetry , Contemporary American Poetry , and Writing Poems .","['His poems have appeared in literary journals in the U.S. and abroad and in the anthologies Twentieth-Century American Poetry, Contemporary American Poetry, and Writing Poems.']","His poems have appeared in literary journals in the U.S. and in the Twentieth-Century American Poetry , Contemporary American Poetry , and Writing Poems .",3273,0.927185042,0.999906182,-0.526583195,0.860887046,0.936197877,-1.03307271
"simplify: Henriette Bordvik - Live Female Vocals -LRB- 2003-2005 -RRB- , Female Vocals on '' An Elixir for Existence -LRB-/O2004/O-RRB- '' & '' Sirenian Shores -LRB-/O2004/O-RRB- ''","[""Henriette Bordvik - Live Female Vocals -LRB- 2003-2005 -RRB-, Female Vocals on '' An Elixir for Existence -LRB-/O2004/O-RRB- ''""]",Henriette Bordvik - Female Vocals -LRB- 2002-2005 -RRB-,3274,0.586477514,0.999704719,-0.815766633,0.846430907,0.999650478,-2.228777885
