source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
"PERSON@1 decided that the method of play described in the book , a boxing match followed by a chess match , was impractical .","PERSON@1 decided that the method of play described in the book, a boxing match followed by a chess match, was impractical.","PERSON@1 decided that the method of play in the book , a boxing match with a chess match after , was not very good .",3102,0.932524434,0.999916255,-1.624766588,0.928869353,0.999762714,-3.242618799
"When a solid is heated above its melting point , it becomes liquid , given that the pressure is higher than the triple point of the substance .","When a solid is heated above its melting point, it becomes liquid.","When a solid becomes a liquid , this is called melting .",3103,0.415090882,0.996688843,-0.814159274,0.390093492,0.999449849,-3.360658407
"Bulgaria -LRB- , Balgariya , , .6 -RRB- , officially the Republic of Bulgaria -LRB- , Republika Balgariya , -RRB- , is a country in south-eastern Europe .","Bulgaria -LRB-, Balgariya,.6 -RRB- is a country in south-eastern Europe.",References,3104,0.396829048,0.994157195,-0.99227798,0.332048837,0.0,-7.414592743
"Calcium bromate , Ca -LRB- BrO3 -RRB- 2 , is a salt of bromic acid and lime .","Calcium bromate -LRB- BrO3 -RRB- 2, is a salt of bromic acid and lime.",Its chemical formula is Ca -LRB- BrO3 -RRB- 2 . It contains calcium and bromate ions .,3105,0.863202594,0.962897301,-1.090103626,0.815970952,0.999852598,-1.755457401
"Though LOCATION@1 's capital LOCATION@2 is located into the heart of the region , it forms the LOCATION@3 , equivalent to a Region .","Though LOCATION@1's capital is located into the heart of the region, it forms the LOCATION@3, equivalent to a Region.",The LOCATION@4 is a region located in LOCATION@1 .,3106,0.833444969,0.898553371,-0.982730627,0.752573531,0.200353593,-2.640112162
"The mill was built in 1861 , and purchased by brothers Charles and Frederick Schwamb in 1864 for the manufacture of circular and elliptical picture frames .","The mill was built in 1861, and purchased by brothers Charles and Frederick Schwamb in 1864.","The mill was built in 1861 , and purchased by brothers Charles and Frederick Schwamb in 1864 for the manufacture of picture frames .",3107,0.533304059,0.999210417,-0.758458197,0.567677684,0.999438465,-0.849650204
"Opeth finished writing material for its eighth album in late 2004 . The band rehearsed for three weeks before entering the studio , the first time the band rehearsed since the 1998 album , My Arms , Your Hearse .","Opeth finished writing material for their eighth album in late 2004, and they rehearsed for three weeks before entering the studio.","After writing material for their eighth album in late 2004 , the band rehearsed for three weeks before entering the studio , the first time they rehearsed since the 1998 album , My Arms , Your Hearse .",3108,0.55044577,0.807998657,-1.307914972,0.594649732,0.971521378,-0.927864432
"The 59th Annual Primetime Emmy Awards were held at the Shrine Auditorium in Los Angeles , California on September 16 , 2007 and were televised live on Fox at 8:00 p.m. EDT -LRB- 00:00 UTC -RRB- for the first time in high definition -LRB- on tape delay three hours later on the West Coast of the United States at 8:00 p.m. PDT\/3 :00 UTC -RRB- .","The 59th Annual Primetime Emmy Awards were held at the Shrine Auditorium in Los Angeles, California on September 16, 2007 and were shown live on Fox at 8:00 p.m. EDT -LRB- 00:00 UTC -RRB- for the first time in high definition -LRB- on tape delay three hours later on the West Coast of the United States at 8:00 p.m. PDT/3 :00 UTC -RRB-.","The 59th Annual Primetime Emmy Awards were held at the Shrine Auditorium in Los Angeles , California on September 16 , 2007 and were live on television on Fox at 8:00 p.m. EDT -LRB- 00:00 UTC -RRB- for the first time in high definition -LRB- on tape delay three hours later on the West Coast of the United States at 8:00 p.m. PDT\/3 :00 UTC -RRB- .",3109,0.955791002,0.0,-0.588837922,0.973179468,0.0,-0.506506741
"Season activity The Atlantic hurricane season officially began on June 1 , but activity in 1988 began two days earlier with the formation of Tropical Depression One on May 30 .","The Atlantic hurricane season began on June 1, but activity in 1988 began two days earlier with the formation of Tropical Depression One on May 30.","The 1988 Atlantic hurricane season officially began on June 1 , 1988 and ended on November 30 , 1988 .",3110,0.793751059,0.997248769,-0.562779784,0.726123512,0.988324046,-1.936787724
"Initially , she was a manager for the tag team of MNM .","Initially, she was a manager for the tag team of MNM.",PERSON@1 insulted PERSON@2 and had Mercury and Nitro attack him .,3111,0.912565155,0.999906659,-1.1773808,0.818252694,0.000216231,-6.547987938
"The Pennsylvania Cyber Charter School , also known as PA Cyber , is a public virtual charter school based out of Midland , Pennsylvania .","The Pennsylvania Cyber Charter School, also known as PA Cyber, is a public virtual school based out of Midland, Pennsylvania.","The Pennsylvania Cyber Charter School -LRB- also known as PA Cyber -RRB- is an online school , made as an alternative to regular schooling . It recently changed its name from the Western Pennsylvania Cyber Charter School .",3112,0.873252749,0.999643803,-0.718300104,0.836596382,0.999484062,-3.606095076
Pelvic inflammatory disease can strike the fallopian tubes . This might cause a Fallopian tube obstruction .,"Pelvic inflammatory disease can strike the fallopian tubes, and might cause a Fallopian tube obstruction.",The Fallopian tubes can move around the pelvis .,3113,0.934700792,0.844344914,-1.587399483,0.839305735,0.436031908,-3.461295843
"The agreement was to run from January NUMBER@1 , NUMBER@2 to NUMBER@3 .","The agreement was to run from January NUMBER@1, NUMBER@2 to NUMBER@3.",The agreement was to run from NUMBER@1 January NUMBER@2 to NUMBER@3 .,3114,0.926247098,0.999882221,-0.652524233,0.943798104,0.799372077,-1.65752697
The zinc oxide is thought to have been produced by heating zinc ore in a shaft furnace .,The zinc oxide is thought to have been produced by heating zinc ore in a shaft furnace.,Zinc oxide can be made by heating powdered zinc metal . It can also be made by heating zinc hydroxide .,3115,0.969659292,0.999934435,-0.543116689,0.878069267,0.197283834,-2.567573547
He is currently professor at ORGANIZATION@1 in Orsay and scientific director of a joint laboratory -LRB- ` UnitÃ mixte de recherche ' -RRB- between the Centre national de la recherche scientifique -LRB- ORGANIZATION@2 -RRB- and ORGANIZATION@3 .,He is currently professor at ORGANIZATION@1 in Orsay and scientific director of a joint laboratory -LRB- '' Unit mixte de recherche '' -RRB- between the Centre national de la recherche scientifique -LRB- ORGANIZATION@2 -RRB- and ORGANIZATION@3.,He is a professor at ORGANIZATION@1 in Orsay and scientific director of a laboratory called UnitÃ mixte de recherche . The laboratory is part of the Centre national de la recherche scientifique -LRB- ORGANIZATION@2 -RRB- and ORGANIZATION@3 .,3116,0.96827209,0.0,-0.664477706,0.954242766,0.999806702,-0.818621874
Fedora Unity is a community project to build comprehensive and concise websites and content that provide Fedora users and contributors with quality information .,Fedora Unity is a community project to build comprehensive and concise websites and content that provide Fedora users and contributors with quality information.,Re-spins,3117,0.976762831,0.99993974,-0.604597747,0.774235637,0.0,-6.185123444
The first algorithm for finding a minimum spanning tree was developed by Czech scientist PERSON@1 BorÅ vka in NUMBER@1 -LRB- see BorÅ vka 's algorithm -RRB- .,The first algorithm for finding a minimum spanning tree was developed by Czech scientist PERSON@1 Bor vka in NUMBER@1.,"Czech scientist PERSON@2 vka developed the first known algorithm for finding a minimum spanning tree , in NUMBER@1 .",3118,0.649475343,0.887865961,-0.954908788,0.648058079,0.957988143,-2.189362526
"The tram , manufactured by LOCATION@1 based ORGANIZATION@1 , was being tested as part of a bid to replace the current trams .","The tram, manufactured by LOCATION@1 based ORGANIZATION@1 was being tested as part of a bid to replace the current trams.",The tram was built by Mersyside based ORGANIZATION@1 . It was being tested as part of a bid to replace the current trams . .,3119,0.931200203,0.999761999,-0.513211668,0.927896283,0.99050796,-1.772801876
Shutter Island is a 2010 American psychological thriller film directed by Martin Scorsese .,Shutter Island is a 2010 movie directed by Martin Scorsese.,"Shutter Island is a 2010 American psychological thriller film directed by Martin Scorsese , with Leonardo DiCaprio , based on novel Dennis Levane .",3120,0.60923549,0.82508117,-1.675952911,0.642511728,0.513295114,-3.445420265
"A well defined ridge extends north-west from the Great Dividing Range for around NUMBER@1 kilometres , then the boundary turns north .","A well defined ridge extends north-west from the Great Dividing Range for NUMBER@1 kilometres, then the boundary turns north.","A mountain ridge goes north-west from the Great Dividing Range for about NUMBER@1 kilometres , then the boundary turns north .",3121,0.903673581,0.989819169,-0.84720391,0.904389727,0.532609999,-1.192294598
"A larger study started later by PERSON@1 used timetables of train arrivals combined with deportation records to calculate NUMBER@1 Jewish deaths and NUMBER@2 NUMBER@3 ethnic Polish victims , along with NUMBER@4 ORGANIZATION@1 and Sinti -LRB- Gypsies -RRB- .","A larger study started later by PERSON@1 used timetables of train arrivals and deportation records to calculate NUMBER@1 Jewish deaths and NUMBER@2 NUMBER@3 ethnic Polish victims, along with NUMBER@4 ORGANIZATION@1 and Sinti -LRB- Gypsies -RRB-.","Around the same time , PERSON@1 used timetables of train arrivals and other records of sending out of people by the ORGANIZATION@2 . He calculated NUMBER@5 million Jewish deaths and NUMBER@2 NUMBER@3 Polish victims , along with NUMBER@4 ORGANIZATION@1 -LRB- gypsies -RRB- .",3122,0.931748616,0.998940766,-0.53341496,0.874212366,0.0,-2.460771799
"The animal has great control over the organs , capable of producing disorienting flashes of light for fractions of a second to several minutes in duration .","The animal has great control over the organs, capable of producing disorienting flashes of light for fractions of a second to several minutes in duration.",The animal has great control over the organs . It is capable of producing disorienting flashes of light for fractions of a second to several minutes in duration .,3123,0.963532733,0.999898493,-0.537455916,0.980353285,0.869781733,-0.784374893
"This article is about the demographic features of the population of Pakistan , including population density , ethnicity , education level , health of the populace , economic status , religious affiliations and other aspects of the population .","This article is about the demographics of the population of Pakistan, including population density, ethnicity, education level, health of the populace, economic status, religious affiliations and other aspects of the population.",Pakistan has a multicultural and multi-ethnic society and has one of the largest refugee populations in the world as well as a young population .,3124,0.883260695,0.99600637,-0.667280078,0.759516416,0.369664907,-2.591750145
"Arge has for its left tributaries : Buda , Valea cu Pe ti , Valea Lupului , Limpedea , Chiciura , Valea Ia ului , Vâlsan , Valea Satului , Râul Doamnei , Râncaciov , Cârcinov , Budi teanca , Sabar , Câln u , Dâmbovi a , Rasa , and Luica .","Limpedea, Chiciura, Valea Lupului, Vâlsan, Valea Satului, Râul Doamnei, Râncaciov, Cârcinov, Budi teanca, Sabar, Câln u, Dâmbovi a, Rasa.",Tributaries,3125,0.51429741,0.0,-0.50479269,0.379527075,0.0,-3.571937561
"PERSON@1 was denied admission to ORGANIZATION@1 , ORGANIZATION@2 , not because of her grades or her test scores , but because school officials were afraid that she would leave mid-term to pursue her acting career .","PERSON@1 was not allowed to go to ORGANIZATION@1, ORGANIZATION@2 because of her grades or her test scores.","She was rejected from ORGANIZATION@1 , ORGANIZATION@2 because they feared she would leave mid-year to follow her acting career .",3126,0.435019465,0.995518982,-1.570575953,0.452265259,0.99985683,-1.446891308
