,source_sentence,pred,gold,bart_score_pred
3637,If the potential energy is set to zero at infinity the usual convention then bound electron states have negative potential energy.,tens of energy levels are important in a system of quantities that can be used for high levels of energy.,Crystalline materials are often characterized by a number of important energy levels.,-3.9689626693725586
3638,A traditional superstition that is prevalent among many of today s NHL players is that no player should either touch or hoist the Campbell LRB Western Conference champion RRB or Prince of Wales LRB Eastern Conference champion RRB Trophies after they have won the conference playoffs the players feel that the Stanley Cup is the true championship trophy and thus it should be the only trophy that they should be hoisting.,the most important trophy is the trophy that is awarded to the top division lrb if they lose to the organization rrb or the organization lrb nhl rrb rrb. this is the highest trophy in the world.,A traditional that is prevalent among many of todays NHL players is that no player should either touch or lift the Campbell LRB Western Conference champion RRB or Prince of Wales LRB Eastern Conference champion RRB Trophies after they have won the conference playoffs the players feel that the Stanley Cup is the true championship trophy and thus it should be the only trophy that they should be hoisting.,-4.2768235206604
3639,Boutros Boutros Ghali LRB Arabic Coptic B RRB LRB born November RRB is an Egyptian diplomat who was the sixth Secretary General of the United Nations LRB UN RRB from January to December.,attex com. com com., Boutros at ThinkExist.com,-6.649806976318359
3640,The following algorithm generates the next permutation lexicographically after a given permutation. It changes the given permutation in place.,a collision of two ways of collision can be made by adding one of the two ways that one can be changed by another another or one of another by another.,A permutation can be changed into another permutation by simply switching two or more of the objects.,-4.4690165519714355
3641,Persia is a city in Harrison County Iowa United States.,it is a city of iowa in the united states.,Persia is a city of Iowa in the United States.,-3.988919496536255
3642,The term is particularly related to the protection and realization of existing rights such as the right to privacy or freedom of expression LRB see freedom of information RRB in the context of new digital technologies especially the Internet.,the basic principle of social organization is that a social system is the basic basic law of all human life.,Communication is a fundamental social process a basic human need and the foundation of all social organization.,-3.9392168521881104
3643,Morphine has a high potential for addiction tolerance and both physical and psychological dependence develop rapidly.,addictive drugs are used to treat and treat psychogenic behavior and behavior.,Morphine is highly addictive when compared to other substances and tolerance and physical and psychological dependences develop very rapidly.,-3.8221211433410645
3644,In the two companies merged forming today s Tokyo Metro Ginza Line.,the tokyo metro metro is a city in tokyo japan.,Tokyo Metro,-4.359879970550537
3645,After Sirius death later in the series all of his remaining possessions are also passed along to Harry including Number Twelve Grimmauld Place.,after the last days of his life all of his family died and he died.,After Sirius death all of his remaining possessions were passed along to Harry.,-4.043542861938477
3646,C minor has been associated with heroic struggle since Beethoven s time with the quintessential work in the key being his Symphony No. see Beethoven and C minor.,in the history of classical music mozart wrote a large part of the classical music which is most famous for its long passages in the key of c major.,C minor has had the meaning of heroic struggle from Beethoven s time. One of the most famous pieces in this key is his Symphony No..,-3.8748891353607178
