source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
It is a film adaptation of the ORGANIZATION animated television series ORGANIZATION s House of Mouse starring PERSON PERSON PERSON Goofy PERSON and ORGANIZATION that have appeared in past ORGANIZATION productions.,person is a animated animated movie directed by person. it was released in number. it starred person and person.,It is the movie adaptation of the ORGANIZATION animated television series ORGANIZATION s House of Mouse starring PERSON PERSON PERSON Goofy Daisy Duck and characters and villains that have appeared in past ORGANIZATION productions.,4162,0.480053893,0.967453361,-4.189807415,0.691123355,0.999735236,-1.350503445
Enumeratio Catalogues and genealogies are given.,according to the census of location and location there are about number censuses.,Catalogues and genealogies are given.,4163,0.97850436,0.000689975,-4.941469669,0.844077269,0.995952308,-1.194027424
SketchUp is a NUMBER modeling program designed for architects civil engineers filmmakers game developers and related professions.,person is a video game written by person and designed by person. it is designed for people s personal computers.,SketchUp is a NUMBER modelling program made for architects engineers and filmmakers.,4164,0.826160793,0.045427769,-4.258919239,0.898650527,0.994338989,-2.656268358
PERSON is distraught while PERSON turns PERSON s earlier gloating back on him.,person s sister person s lover person s person s mother s sister and person are upset with him.,PERSON is very unhappy while PERSON reminds PERSON about how he had been boasting a short while ago about his girl s faithfulness.,4165,0.96314007,0.941617429,-4.41036129,0.860364376,0.999672294,-4.049441814
Giraffatitan was one of the largest animals known to have walked the earth.,he was one of the most famous people of the world. he was also the most popular african american artist.,It was one of the largest animals known to have walked the earth.,4166,0.958051085,0.000823809,-3.57577157,0.762698744,0.842333019,-0.900217593
Petroglyphs carvings into stone surfaces,ramblage lrb stone stone stone rrb stone stone and stone tools., LRB PERSON Prehist.,4167,1,0.382440597,-6.233467102,0.750762224,0.001808628,-8.509819984
In humans malaria is caused by P. falciparum P. malariae P. ovale P. vivax and P. knowlesi. P. falciparum is the most common cause of infection and is responsible for about NUMBER of all malaria cases and is also responsible for about NUMBER of the deaths from malaria.,there are number species of the genus peripidus which live in tropical and subtropical subtropical countries. it is the most common species of it and is the only species in the genus pulchella.,P. vivax and P. falciparum cause the most malaria in people.,4168,0.638905764,0.043426223,-3.511608839,0.266761894,0.998165786,-2.040334702
As implied by the name all transition metals are metals and conductors of electricity.,in addition to the physical physical properties of metals and metals they are called a metals.,The transition metals are a group of metals that are found in the middle of the periodic table.,4169,0.892634094,0.9453125,-4.099256992,0.597330811,0.983182073,-2.366839409
The identity of the Balkans is dominated by its geographical position historically the area was known as a crossroads of various cultures.,the importance of location is important to the location region of location. it is important for its importance as a center of trade.,The identity of the Balkans is dominated by its geography historically the area was known as a crossroads of several cultures.,4170,0.944174803,0.050261568,-3.888307571,0.977569387,0.882212818,-1.319893718
When construction of the fort was complete there were a total of gun emplacements positioned around the harbour.,the fort was set up by the ships. it was built on number july number.,When construction of the fort was finalised there were a total of gun emplacements around Sydney Harbour.,4171,0.575641183,0.805330932,-5.157273293,0.778423647,0.773498714,-2.008677483
PERSON LRB born September NUMBER NUMBER in Grants LOCATION RRB is an American actor.,person lrb born august number number in location location location rrb is an american actor.,PERSON LRB born NUMBER Septemberr NUMBER in Grants LOCATION RRB is an American actor.,4172,0.961288333,0.743560255,-4.965186596,0.886637538,0.993028939,-2.228813171
Paleoendemism refers to a species that was formerly widespread but is now restricted to a smaller area.,however there are many species that are not found in the region. although there are a few rare species that can survive.,Paleoendemism means that a species used to be found in a large area but now it is only found in a smaller area.,4173,0.980042756,0.065630354,-2.834567785,0.908674824,0.999810874,-2.463930607
Saint Martin d Hardinghem is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas de france department in the north of france.,It is found in the region Nord Pas de Calais in the Pas de Calais department in the north of France.,4174,0.751776444,0.96257478,-4.017338753,0.861810565,0.998665452,-1.399866462
The Xbox is the second video game console produced by Microsoft and the successor to the Xbox.,the game is the third installment of the playstation game console console. it is the fourth version of the xbox game console.,The Xbox is the second video game console released by Microsoft after s Xbox.,4175,0.901463807,0.010093671,-3.594490528,0.6465593,0.999907255,-2.542961121
Standard networked functions such as email exchange web access and database access are based on the client server model.,organization server server is a server for server server applications such as server server server and server server.,Standard networked functions such as E mail exchange web access and database access are based on the client server model.,4176,0.945133433,0.001920395,-4.248342514,0.962563992,0.999942005,-1.570397258
Barbourmeade is a city in Jefferson County Kentucky United States.,it is a city of kentucky in the united states. it is located in the u. s. states.,Barbourmeade is a city of Kentucky in the United States.,4177,0.890340209,0.211757272,-3.620616913,0.737339409,0.537576675,-3.252289295
The exact extent of their intelligence and learning capability is much debated among biologists but maze and problem solving experiments have shown that they show evidence of a memory system that can store both short and long term memory.,there are many different ways to learn how to understand the knowledge of memory and memory. this allows the researchers to access information that they need to understand.,The exact extent of their intelligence and learning capability is much debated among biologists. Maze and problem solving experiments have shown that they do have both short and long term memory.,4178,0.707804638,0.170367897,-3.424651384,0.954830287,0.996442318,-1.121521831
Name In Japan the Princess s name has always been.,the name of the name is used in the official way of naming the name.,In Japan her name was always Peach.,4179,0.902570128,0.000970602,-4.053731918,0.821165493,0.985206008,-3.161236048
 The Knowing LRB al Al m RRB is one of the NUMBER names reflecting distinct attributes of God.,number person lrb number rrb is one of the number most important names of all the creation of the universe., The All Knowing LRB al Al m RRB is one of the Names of God reflecting distinct properties of God in Islam.,4180,0.911905646,0.942972004,-4.494401932,0.906301599,0.99961859,-2.033965588
