source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
Many songs were adaptations of poetry written by Australian bush poets including Henry Lawson and Banjo Paterson.,they were written by poets and poets such as william paterson paterson and william paterson and others.,Many songs were settings of poetry written by Australian bush poets including Henry Lawson.,3054,0.780463429,0.994364798,-4.117362976,0.930078765,0.984471023,-2.172119379
PERSON or PERSON LRB British actor RRB Britannica Online Encyclopedia LRB born NUMBER July NUMBER RRB DanRadcliffe.com PERSON Biography is an English actor best known for playing PERSON in the feature film series based on the popular book series.,person lrb born july number number rrb is an english actor. he is best known for playing the character of person.,NUMBER PERSON and the Chamber of Secrets,3055,0.368804951,0.991911232,-3.897494555,0.507299998,0.616073072,-4.761398792
The Big Horn Academy Building built in is located in Cowley.,the big horn show is a large show show in the city of oklahoma oklahoma.,A new stone building was made for the Big Horn Academy in. In the name was changed to the Cowley High School.,3056,0.853159845,0.468215227,-4.534041405,0.78380686,0.99972266,-3.016959429
Hiroki Mizuhara is a Japanese football player.,mihiro morishiki lrb born april rrb is a japanese football player.,Hiroki Mizuhara LRB born January RRB is a Japanese football player.,3057,0.840878189,0.22743617,-5.867170334,0.988640428,0.374640286,-4.063099384
There are six cities in Scotland Aberdeen Dundee Edinburgh Glasgow most recently Inverness and Stirling.,it is also in scotland scotland scotland and edinburgh scotland.,Other cities in Scotland are Aberdeen Dundee Inverness and Stirling.,3058,0.496435459,0.051889211,-3.307061195,0.880704224,0.999533117,-1.975473285
Slavn is a small village in the Havl k v Brod District Vyso ina Region of the Czech Republic by the D motorway.,it is a town in the region delv u u slavonia region in northern region of location.,Slavn is a small village in the Havl k v Brod District Vyso ina Region of the Czech Republic by Highway D.,3059,0.592033167,0.979714751,-4.935648918,0.746174094,0.991152108,-1.107719064
For example the Optimal Asymmetric Encryption Padding LRB OAEP RRB scheme uses a simple Feistel network to randomize ciphertexts in certain asymmetric key encryption schemes.,in the cryptographic algorithm lrb encryption algorithm rrb is used in cryptographic algorithms such as cryptosphere cryptographic cryptanalysts lrb cryptographic hashes rrb and cryptographic ciphers rrb.,For example the Optimal Asymmetric Encryption Padding LRB OAEP RRB scheme uses a simple Feistel network to randomize ciphertexts in certain asymmetric key encryption schemes.,3060,0.806227446,0.159910843,-5.37719202,0.892211447,0.948731065,-0.708981812
NUMBER page NUMBER.,number pages number pages page number number pages.,Other pages,3061,0.836962819,0.640806258,-3.484385014,0.730903937,0.632900417,-6.856720924
Depending on where it is purchased and the length of validity a Travelcard is either printed on a paper ticket with a magnetic stripe or encoded onto a reusable contactless electronic smart card known as an Oyster card.,the card card is a card used to hold a card on a card card or a photocard or a card.,The ticket is issued by Transport for London and National Rail and can be used on the services of either.,3062,0.308130578,0.004769847,-4.126218319,0.701087812,0.00623855,-3.544355869
PERSON LRB NUMBER RRB p. NUMBER.,person lrb number rrb number. person p. number.,Rarely there are also more abstract patterns these are usually called finger fluntings.,3063,0.902667224,0.496146172,-4.114560604,0.750985803,0.000219789,-6.468624115
PERSON LRB born July NUMBER NUMBER in Mie RRB is a retired Japanese footballer.,person lrb born number july number rrb is a former japanese football player.,PERSON LRB born NUMBER July NUMBER RRB is a former Japanese football player.,3064,0.828510342,0.928594291,-4.446642399,0.864902978,0.998564363,-2.517697334
Hurricane PERSON in the NUMBER LOCATION hurricane season was a Cape Verde type hurricane which moved across the LOCATION LOCATION Hispanola LOCATION The LOCATION and every state on the LOCATION of the LOCATION.,person was a large island in the location and the location region of the location.,Hurricane PERSON was a Cape Verde type hurricane in NUMBER.,3065,0.314346696,0.109730177,-3.990367889,0.824416998,0.839017808,-2.117544174
As noted by PERSON PERSON and BeckerAbel PERSON PERSON M. S. PERSON J. V. LRB NUMBER RRB.,person person j. person person person and person person.,PERSON PERSON PERSON M. S. PERSON J. V. LRB NUMBER RRB.,3066,0.490006077,0.689226985,-4.861746311,0.845377843,0.998434842,-0.647815585
Ranked th globally,th th th annual th th ranked th th in the th th and thth th th.,Many lovers of art have given the National Gallery their art collections like Lessing J. Rosenwald Samuel H. Kress and Joseph E. Widener.,3067,0.829254031,0.17769143,-5.731230736,0.815012276,0.00024425,-5.405986309
As of the census the population was.,as of the census the population was.,As of the census people lived there.,3068,0.998456478,0.999889553,-1.254663229,0.721171126,0.998370051,-2.895769596
The Franco Prussian War of showed that even Red Cross actors LRB in this case National Societies RRB can be so bound by nationalism that they are unable to sustain neutral humanitarianism.,the red cross lrb or red cross rrb can not be supported by the uncrocoels of the world. they can also do so because they can not cross the lines of human rights which can be lost by war.,The Franco Prussian War of showed that even National Red Cross Societies can be biased and not maintain neutral humanitarianism.,3069,0.817613564,0.999525249,-4.429415226,0.892719849,0.99975878,-1.868581653
PERSON is also a member of the LOCATION national team which he has represented at the youth Olympic and senior levels.,person has played for location national team and the national team.,He plays for LOCATION national team.,3070,0.47178079,0.9934448,-3.142441511,0.799931322,0.998200417,-2.216768503
Only sixteen extant species of priapulid worms are known.,they have only a single known species of platyruchus lrb worms rrb known to date.,There are only sixteen known living species of priapulid worms.,3071,0.847354114,0.115297087,-5.539713383,0.953070226,0.957574189,-1.996135354
He did not live to see the end of the Franco dictatorial regime but he was posthumously honoured by the Spanish government under King Juan Carlos I which in issued a commemorative postage stamp to Pau Casals in honour of the centenary of his birth.,he died on may of his death in barcelona spain. he had a son who died in.,He did not live to see the end of the Franco dictatorial regime. Later when Franco had died and Spain was a democracy once more the Spanish government under King Juan Carlos I issued a postage stamp in honour of the centenary of his birth.,3072,0.233594006,0.000223788,-4.662590981,0.752116627,0.999878049,-2.160891533
The area has a long history going back to the time of Alexander the Great s invasion LRB see Punjab LRB Pakistan RRB RRB.,the history of the punjabs history lrb history rrb of punjab rrb lrb ancient times rrb,The area has a long history going back to the time of Alexander the Great s invasion LRB see Punjab LRB Pakistan RRB.,3073,0.595311759,0.961939812,-5.915463924,0.832303767,0.999675751,-0.78048265
John Michael Todd Crichton was born on February.,john joseph joseph joseph crichton lrb born february rrb is an american former football player.,He was looked down on by some as a climate change denier In February his widow gave birth to his only posthumous son John Michael Todd Crichton.,3074,0.842370152,0.98154062,-4.480877399,0.881802302,0.365468234,-3.988071442
NWF s headquarters is currently located in Reston Virginia.,u. s. military headquarters is located in charleston virginia. the headquarters are in norfolk virginia.,NWF s headquarters is in Reston Virginia.,3075,0.835233688,0.092344724,-3.995841026,0.635654718,0.965380669,-2.815628767
During this period it grew to become one of the largest cities in the world and the site of a vibrant urban culture centered on notions of the floating world.,in the early th century the city grew to be a center of cultural life and the world s largest city.,During this period it grew to become one of the largest cities in the world.,3076,0.555642254,0.999833882,-3.408983946,0.836358595,0.995790005,-1.214210987
PERSON sheltered their priest Saint PERSON in his home and was converted to the Christian faith by him.,person was the priest of the church. person converted him to christianity.,PERSON sheltered their priest PERSON in his home and was converted to the Christian faith by him.,3077,0.628386581,0.990783632,-2.746894121,0.954092846,0.975890398,-1.667664409
