source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
This peg was maintained until NUMBER when the rupee was devalued and pegged to the LOCATION dollar at a rate of NUMBER rupees NUMBER dollar LRB at the time the rupee became equal to NUMBER British pence RRB.,on the number july number number pounds was set at number pounds lrb number pounds rrb in pounds of silver in the british pound.,This peg was maintained until NUMBER when the rupee was devalued and pegged to the LOCATION dollar at a rate of NUMBER rupees NUMBER dollar LRB at the time the rupee became equal to NUMBER British pence RRB.,3927,0.595783989,0.999101698,-5.189337254,0.958824906,0,-0.596208513
They flew MH Seahawk helicopters equipped with a gallon water bucket and they were the only local ORGANIZATION teams trained to fight fires from the air.,they were able to land in the water. they had to run water water for hours.,They fly MH Seahawk helicopters equipped with a gallon water bucket and they are the only local ORGANIZATION teams trained to fight fires from the air.,3928,0.446465436,0.002089519,-3.773795366,0.989195696,0.955368042,-0.731816173
Latilly is a commune in the LOCATION department in LOCATION in northern LOCATION.,it is found in the region location in the location department in the north of location.,It is found in the region LOCATION in the LOCATION department in the north of LOCATION.,3929,0.852313876,0.337732673,-3.962001562,0.870037854,0.868326724,-2.22820735
History The Times of India was founded on November as The Bombay Times and Journal of Commerce during the British Raj.,the bombay chronicle was the first newspaper published in india. it was published in london.,Initially the newspaper was founded on November as The Bombay Times and Journal of Commerce and by was renamed The Times of India.,3930,0.747617534,0.994576156,-3.851957321,0.691618067,0.999909818,-2.284999132
These logs with the exception of deleted contributions are viewable by any user.,some of these users may still have a save view of the contents of the users.,These logs with except for the deleted changes can be seen by any user.,3931,0.887142882,0.687938094,-4.179102898,0.798471101,0.995922565,-3.030386686
PERSON is also the vice president of LOCATION the ORGANIZATION of LOCATION.,person is the president of the organization of location.,PERSON organized the ORGANIZATION and chaired it for many years. PERSON is also the vicepresident of LOCATION ORGANIZATION of LOCATION.,3932,0.715214856,0.900692999,-3.099717379,0.908940196,0.386695266,-3.093152046
 LRB MMXVIII RRB will be a common year starting on a Monday in the Gregorian calendar.,in the gregorian calendar gregorian calendar lrb gregorian calendar rrb is a gregorian calendar. it is the oldest gregorian calendar in europe.,Halting State LRB O O RRB by Charles Stross.,3933,0.968481541,0.411800712,-3.900262356,0.777698936,0.003201326,-5.336200237
Abdoulaye M t LRB born October in Paris RRB is a French born Ivorian footballer who currently plays for West Bromwich Albion in the Premier League. He represents C te d Ivoire internationally he has been awarded caps.,he is a french football player who plays for france national team.,Abdoulaye M t LRB born October RRB is a C te d Ivoire football player.,3934,0.242881892,0.996118128,-3.485993385,0.255475727,0.971609294,-1.35560143
Bed ich PERSON LRB NUMBER PERSON l LOCATION NUMBER LOCATION LOCATION RRB was a Czech composer who pioneered the development of a musical style which became closely identified with his country s aspirations to independent statehood.,person lrb number number rrb was born location location rrb.,The composer of National Czech music,3935,0.229293449,0.307052493,-5.18625021,0.691157858,0.998933136,-4.056432247
In NUMBER it was confirmed that the classic lineup LRB NUMBER RRB of Guided by Voices would reunite to perform at ORGANIZATION st anniversary in LOCATION and that the band would play additional dates after the Matador show.,in number the band s first concert was held at location in location location.,Bee Thousand,3936,0.310629,0.584264696,-5.401627064,0.751197795,0.001222271,-8.052293777
In NUMBER a dog called Pickles discovered the ORGANIZATION under a bush in LOCATION which was stolen during a public rare stamp exhibition at LOCATION.,in number a collection of specimens was found in location in location. it was found by the organization in number.,In NUMBER a dog called Pickles discovered the World Cup PERSON Trophy under a bush farther up in LOCATION.,3937,0.73154769,0.001614174,-4.06063509,0.842774156,0.761757195,-2.82344842
Don Baltasar died in at the age of seventeen so judging by his age in the portrait it must have been painted in about.,in the year of number he was killed at the age of thirty. in the same year he was buried in the town of barcelona.,He died at the age of after having painted many paintings.,3938,0.832061633,0.002359324,-3.399572611,0.792914916,0.000456243,-4.418970585
On the June NUMBER edition of Raw PERSON and PERSON defeated The Hardys to win the title.,in number person won the wwe championship against person on the february number number number and person.,On the June NUMBER episode of Raw PERSON and PERSON beat The Hardys to win the title.,3939,0.972825348,0.945208073,-5.164200306,0.931444628,0.991634905,-1.12429285
Today the city of LOCATION is the second largest in LOCATION outside of the LOCATION metropolitan area.,location is the largest city in the location. it is the second largest metropolitan area in location.,LOCATION is the second largest city in LOCATION outside of the LOCATION metropolitan area.,3940,0.940497865,0.489011824,-2.530751228,0.934980293,0.91945821,-0.74574554
Later that year he married Princess PERSON the heir to the British throne.,in the middle of the year person married person who was the heir to the throne.,On NUMBER November NUMBER he married Princess PERSON the heiress presumptive to King PERSON.,3941,0.94444114,0.999471664,-3.583559036,0.827923619,0.996389449,-4.376959324
Glaciers formed this alpine region at the end of the last ice age.,the ice age was the end of the glaciers of the modern day.,It lies in the north of Italy between Venice and Milan in the regions of Veneto Lombardy and Trentino.,3942,0.830762847,0.959450543,-3.364586592,0.78273156,0.006987795,-3.893533945
In NUMBER he founded the ORGANIZATION newspaper.,in number person founded the organization. in number he founded organization in location.,In NUMBER he started the ORGANIZATION newspaper.,3943,0.959670782,0.3750346,-4.744383812,0.971473689,0.702005863,-1.812113047
Voice With few exceptions PERSON never speaks but is very participatory in the events around her emoting with subtle gestures and facial expressions.,person says that her voice is very low and has a strong presence in her voice and person is able to speak clearly.,Voice With few exceptions PERSON never speaks but is aware of what is going around her.,3944,0.685357066,0.999043524,-3.571352482,0.682812142,0.999631405,-2.571322918
Geomyoids are most noticeably characterized by the position of the infraorbital canal.,it is thought to be the most important feature of the macropodia which is located in the middle of the eye.,Essentially if the skull of a heteromyid is viewed from the side the viewer can see directly through it.,3945,0.982214689,0.999756873,-3.053506851,0.809698513,0.004541619,-4.7585783
The Amazing Jeckel Brothers was the second studio album Insane Clown Posse released by Island and features a more hip hop based sound as opposed to the rock oriented sound of its predecessor The Great PERSON LRB NUMBER RRB.,the band was formed in number when the band formed a thrash metal group called the black keys lrb organization rrb.,The ORGANIZATION is the fifth studio album by American PERSON band Insane Clown Posse.,3946,0.441835556,0.030592443,-5.518501759,0.68960836,0.999779284,-4.466390133
Because of America s prominent role in the Cold War the President of the United States was often dubbed the leader of the Free World particularly in the United States itself.,the president of the united states was known in the world in the early s as the prime minister of the soviet union.,The President of the United States was often called the leader of the Free World particularly in the United States itself.,3947,0.631412346,0.999853492,-3.698013306,0.860841603,0.913801253,-0.929717124
Neighboring are LRB from north clockwise RRB the district LOCATION the district free city LOCATION LRB PERSON RRB LOCATION the district Spree Nei e and LOCATION and the LOCATION.,the district lrb number number rrb is bordered by the district of location lrb location rrb and the district district district of the location and location.,Oder Spree is a PERSON LRB district RRB in the eastern part of LOCATION LOCATION.,3948,0.720756653,0.992349744,-4.656740189,0.74034994,0.993849218,-3.868385315
