source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
Leonardo Leo Neoren Franco LRB born May in San Nicol s de los Arroyos Buenos Aires RRB is a professional Argentine footballer who plays for Real Zaragoza as a goalkeeper.,he plays for organization. he has played for argentina national team.,He has played for Argentina national team.,3367,0.333203832,0.00067426,-3.909263611,0.515731527,0.001929321,-3.725278854
In NUMBER the state was split into two halves with PERSON do Sul becoming a new state.,in number the state of location was divided into two halves of location.,In NUMBER the state was split into two halves.,3368,0.808085702,0.252637178,-4.00402832,0.880321563,0.972552299,-2.080114841
He died in LOCATION at the age of NUMBER.,he died on number february number number.,He died in LOCATION on NUMBER February NUMBER.,3369,0.958634377,0.272207081,-5.507207394,0.887582263,0.486945361,-3.603107452
The Kura Araxes culture or the Early trans Caucasian culture was a civilization that existed from NUMBER BC until about NUMBER BC.,the lrb or iranian rrb is a type of semitic language spoken by the people of location in the location. it was spoken in the middle ages.,The Kura Araxes culture or the Early trans Caucasian culture a people that lived from NUMBER B.C until about NUMBER B.C..,3370,0.982765198,0.062859267,-4.726576328,0.966813627,0.998602688,-1.484161615
Research suggests that negative symptoms contribute more to poor quality of life functional disability and the burden on others than do positive symptoms.,the symptoms of the disease are usually described as mild or mild symptoms.,The symptoms are called either positive or negative symptoms depending on what kind they are.,3371,0.472442583,0.002272283,-3.624347925,0.824669577,0.002405655,-4.454877853
The Foo Fighters are an American hard rock band from Seattle Washington formed in.,references references references the holy roman emperor person,References,3372,0.66185739,0.003797755,-8.70421505,0.504506326,0,-7.486250401
She was born as PERSON in LOCATION of Italian and Irish descent and raised in the LOCATION.,person lrb born number may number rrb is an american actress and singer.,PERSON was born PERSON on May NUMBER in LOCATION.,3373,0.770968076,0.004079117,-5.521287441,0.841087914,0.255900532,-3.564096451
After retiring from sports Wistert became a New York lawyer.,he became a coach in the new york yankees.,Wistert became a New York lawyer after he retired from sports.,3374,0.672620994,0.495975345,-4.487128258,0.921938124,0.838542759,-1.429957628
Shakespeare s character s name is but the moon is often pronounced by analogy with the familiar chemical element titanium.,the name is derived from the greek mythology meaning the moon.,Shakespeare s character s name is pronounced but the moon is often pronounced by analogy with the familiar chemical element titanium.,3375,0.440322148,0.092582621,-4.191819191,0.522520562,0.937708318,-1.155434608
It is around south of Manchester City Centre and has a total population of.,it is about miles lrb km rrb and is about kilometres lrb lrb miles rrb.,It is around three miles south of Manchester City Centre and has a total population of LRB according to the UK census RRB.,3376,0.908550804,0.034471095,-5.809921741,0.875363215,0.59111613,-3.097076893
Many projects use the Version. Assessment schema to grade their articles by quality and the corresponding importance scale to place their articles in order of priority.,in addition to the definition of the use of metrics the definition is needed to determine the quality of the data used in the assessment of the problem.,Many projects use the Wikipedia. Assessment criteria to grade their articles by quality. Some projects also use the importance scale to place their articles in order of priority.,3377,0.892693894,0.236689225,-3.783102274,0.938405976,0.998725891,-1.814960361
Unlike a normal shut down which shuts down all systems naturally and turns the machine off without damaging it a kill switch is designed to completely abort the operation at all costs and be configured so that it is quick to operate and relatively obvious to someone other than the usual operator.,a switch is a part of a device that is used to control an object that is on a switch.,A kill switch is a part of a user interface.,3378,0.260043836,0.004648044,-3.038025618,0.802495316,0.016555049,-3.018886328
The Evolutionary Synthesis Perspectives on the ORGANIZATION ORGANIZATION NUMBER ISBN NUMBER ,the evolutionary evolution of evolutionary biology is the study of the evolution of the evolutionary evolutionary evolutionary order.,The Evolutionary Synthesis perspectives on the unification of biology ORGANIZATION NUMBER ISBN NUMBER ,3379,0.874045372,0.016972633,-3.54407382,0.932163594,0.797957122,-2.289499521
In Late Paleocene deposits of LOCATION and Early Eocene deposits of LOCATION shell fragments of huge eggs have turned up namely in the LOCATION.,the fossils of the remains are found in location and location in the location.,In late Paleocene deposits of LOCATION and early Eocene deposits of LOCATION shell fragments of huge eggs have turned up in LOCATION.,3380,0.525611398,0.192915291,-4.272190094,0.761439779,0.993484914,-0.798162103
In NUMBER and NUMBER PERSON became LOCATION s biggest record seller of folk music.,person was born in location location location in number.,In NUMBER and NUMBER PERSON was LOCATION s biggest selling folk singer.,3381,0.650119979,0.099204361,-4.901725769,0.917629116,0.841560483,-1.779444337
PERSON is a commune in the LOCATION department in the LOCATION region in north western LOCATION.,person is a commune. it is found in the region person in the location.,PERSON is a commune.,3382,0.670889542,0.171862856,-3.400295973,0.817308247,0.994758368,-4.275581837
She added a small group of dancers to the company PERSON s ORGANIZATION opened and the ORGANIZATION was formed.,the organization lrb organization rrb was founded in number.,The ORGANIZATION opened and the company were called ORGANIZATION.,3383,0.488515351,0.855944693,-5.707083702,0.833762061,0.056931827,-2.678311586
Geography The district consists of hilly countryside between the rivers of the Danube and the Iller.,the river is a river in the southern part of the state of location.,Geography The district has hilly countryside between the rivers of the Danube and the Iller.,3384,0.630366638,0.20040229,-3.347438097,0.873168869,0.771119952,-1.567429662
LOCATION like the LOCATION can thus be classified as a parliamentary system.,location is a state in location.,LOCATION like the LOCATION can thus be said to have a parliamentary system.,3385,0.394802872,0.001646774,-4.94383049,0.974303663,0.953360379,-1.926097393
Gary Lightbody LRB born June in Bangor Northern Ireland RRB is an Irish musician and songwriter from Northern Ireland best known as the lead vocalist of the alternative rock band Snow Patrol.,he was born on february in new jersey on the island of jersey.,Gary Lightbody was born on June in Northern Ireland. He is the lead singer of the alternative rock band Snow Patrol.,3386,0.295401598,0.06921149,-4.596942902,0.578447624,0.999665082,-2.052465677
The Honda Civic is a line of subcompact and subsequently compact cars made and manufactured by Honda.,it is made by the automobile and is a component of the body.,The Honda Civic is a subcompact and compact cars that are built by the Honda company.,3387,0.562263633,0.008706308,-4.245660782,0.43559245,0.999927521,-2.184933186
It is heavily influenced by the elegance and sophistication of the manners often associated with the ORGANIZATION in LOCATION.,the music of person was influenced by the classical music of the time such as the ballet person and person.,PERSON drama music and dance was heavily influenced by the elegance of the manners of the ORGANIZATION.,3388,0.829670198,0.008407696,-4.728595734,0.906535128,0.999417961,-3.575072765
It was discovered and described by a group of NUMBER German scientists and a Vietnamese scientist in NUMBER.,it was found by person and person at the organization in number.,It was found and described by a group of NUMBER German scientists and a Vietnamese scientist in NUMBER.,3389,0.577042509,0.015736029,-4.553537846,0.940516943,0.999808133,-0.808289647
