source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty
The PERSON Award for Excellence in Theatre more commonly known as a Tony Award recognizes achievement in live LOCATION theater.,the organization is a theater in location. it is a best known movie at location.,The Tony Award LRB formally the PERSON Award for Excellence in Theatre RRB is an annual award celebrating achievements in live American theater including musical theater primarily honoring productions on LOCATION in LOCATION.,3301,0.6065418213371216
Watershed was Opeth s highest charting album to date debuting at number on the US Billboard.,the album was released on october number with its highest charting album album in the us.,The album has since debuted at number on the US Billboard making it their highest charting album yet.,3302,0.9270309579113255
He currently plays for Avispa Fukuoka.,he plays for stadia in the greek national football team.,He plays for Avispa Fukuoka.,3303,0.9566566944122314
The center of the principality of Saxony was located in the area now covered by the district.,the district was divided into the district of anhalt in the duchy of anhalt.,The centre of the principality of Saxony was in the district.,3304,0.7984161018043436
The Fundamentalist Church of PERSON of Latter Day Saints LRB ORGANIZATION RRB is one of the largest Mormon fundamentalist denominationsKrakauer PERSON.,the organization lrb organization rrb is a christian church of location. it is a member of the organization.,The Fundamentalist Church of PERSON of Latter Day Saints LRB ORGANIZATION RRB is a religious group.,3305,0.6967555813442002
Sport England is the brand name for the English Sports Council and is a non departmental public body under the Department for Culture Media and Sport.,it is the official sport of the united kingdom and the national sports sport council.,It is a non departmental public body under the Department for Culture Media and Sport.,3306,0.48365827997525535
The edge of the outflow boundary can often be detected by Doppler radar LRB especially in clear air mode RRB.,it can be seen in the background and in the light of the cloud clouds lrb e. e. lrb red rrb.,The edge of the outflow boundary can often be detected by weather radar.,3307,0.8325537804069869
He slowly made the quality of his life become better.,he became very good at the life of his life.,The quality of his live slowly improved.,3308,0.7926602498540339
Alexander s father died on July and he became king at the age of eight inaugurated at Scone on July.,he was born on july number at the age of eight.,Alexander s father died on July and he officially became king at the age of eight. This happened at Scone on July.,3309,0.45395885467529296
LOCATION won all but six games finishing with a NUMBER NUMBER NUMBER record the best winning percentage for any team in a season.,in number number number teams had a record record of number points in a season with number wins.,That season LOCATION won all but six games finishing with a NUMBER NUMBER NUMBER record which is the highest ever winning percentage of any team in the ORGANIZATION.,3310,0.6852028425349745
American soldiers brought Lindy Hop Jitterbug to Europe around where this dance swiftly found a following among the young.,in the early s the korean clowns began to move around the city and started to dance dances.,American soldiers brought Lindy Hop Jitterbug to Europe around where this dance quickly became popular among the young.,3311,0.7218829999204542
Faroese kr nur LRB singular kr na RRB use the Danish ISO code DKK.,in the danish language lrb dn rrb danish rrb is the national language of denmark.,Culture,3312,0.9893398284912109
 date Month name followed by year for use by the categorization system.,the name is used for the number system used by the organization for number years., date LRB optional RRB Given in month name followed by year for use by the categorization system.,3313,0.9475172758102417
When Pauli heard about the idea he criticized it severely noting that the electron s hypothetical surface would have to be moving faster than the speed of light in order for it to rotate quickly enough to produce the necessary angular momentum.,he said that the idea that the planet s surface was not the same of the rest of the universe but that it would have been more powerful than the sun.,Later it was shown that the electron would have to be spinning faster than the speed of light to do this.,3314,0.586959141199706
It dates from the th century but the inhabited portion is chiefly Elizabethan.,it is the oldest part of the earth. it is about.,Her grave was discovered in after the castle and the chapel had been left in ruins by the English Civil War.,3315,0.5844126848074106
Young Komodo dragons spend much of their first few years in trees where they are relatively safe from predators including cannibalistic adults who make juvenile dragons NUMBER of their diet.,they have a few young youngsters which are able to eat most of their young in a few few days.,Young Komodo dragons live in trees where they are safe from predators and adult Komodo dragons.,3316,0.42447269590277426
As an understudy to PERSON he traveled to LOCATION in NUMBER to work for the Canadian ORGANIZATION on an early version of Mister PERSON Neighborhood.,he was born in location location. he was a child of the organization as a child.,He first started learning how to do this when he moved to LOCATION in NUMBER and started working for PERSON on an early version of Mister PERSON Neighborhood. This show was on the ORGANIZATION channel.,3317,0.4563861565301882
